frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
74004,501.25,521,500,510.75,491.5,518,486.5,504,462.5,523,487,531.5,445,577.5,516.5,572,486.5,641,560.5,590,550,632.5,474.5,615.5,446.5,648,541.5,592,527.5,654,521.5,666,519.5,677.5,Eating snacks
74005,500.25,521,499,510.75,490.75,518,485.5,504.5,462.5,522.5,488,531,444.5,577,517,572,487,640.5,560.5,590,550,633,475.25,615,446.25,647,541.5,591.5,526,656,522,667,520,677,Eating snacks
74006,500.5,520.5,499.25,510.25,491,517.5,485.5,503.75,462.5,522.5,487.75,530.5,444.75,577,517,571.5,487.75,640,561,590.5,550.5,632.5,474.75,615,446.25,647,541,592,526,656,522,667,519,678,Eating snacks
74007,500.25,520.5,499.25,510.5,491,517.5,485.5,504,462.5,522.5,488,530.5,445,577,517,571,487.25,640,560.5,590.5,550,632.5,474.5,615,446.5,647.5,540,589,525.5,656,522.5,666,518.5,679.5,Eating snacks
74008,500.25,521.5,499.25,511,490.75,518.5,486,504,462.75,523,487.5,530.5,445,577,516.5,571,487,640,560,590.5,550,632.5,474.75,614.5,446.75,647.5,540,589,527,655,523,666,518.5,679.5,Eating snacks
74009,501,522.5,500,512,491.75,519,485.5,505,463.75,523.5,486.5,531,445.25,577.5,516.5,571,486.75,640,560,590,549.5,632.5,473.75,614.5,446.5,647.5,539,588,526.5,655.5,522.5,665,518.5,679.5,Eating snacks
74010,501.75,523,500.5,512.5,492.75,519.5,484.75,505.5,465,524,486,530.5,445.25,577.5,516,571,486.75,639.5,560,590.5,549.5,632.5,473.25,614.5,446.25,647.5,538.5,588.5,526.5,655.5,522.5,665,519,679,Eating snacks
74011,502.75,524,501.75,514,494,520.5,484.5,507.5,466,524.5,485.5,531.5,445.25,577.5,516,571,486.5,639.5,560,590.5,550,632,473.25,615,446.5,648,537.5,588,528,653,522,664,518.5,680,Eating snacks
74012,503.75,525,502.75,515,495.25,521.5,484.75,508.5,466.5,525.5,484.75,532.5,445.25,578,516,571,487,640,560,590.5,550,632,472.75,615.5,446.25,648.5,537.5,589,527,653,522,664.5,518.5,680,Eating snacks
74013,504.5,527,504,517,496.5,523,486,509.75,468,526,484.5,533,445.25,578,516,571.5,487,640.5,559.5,590,550,632,472.5,616.5,446,649,538.5,590,527.5,653,522,666,518.5,680,Eating snacks
74014,505,528.5,504.5,518.5,497.25,525,486.25,511,469.5,527.5,484.5,533.5,445.75,578.5,516,571.5,487,641,559,590.5,550,632,472,616.5,446,649,538.5,590,527,653,522,666.5,518,681,Eating snacks
74015,505,530,504.5,520.5,497.5,526,486.25,513,470.75,528.5,484.5,533.5,445.5,578.5,515,572,487.25,641,558,590.5,550,632.5,472.5,616.5,446.25,649,539,591.5,527,653,522,667,518,681,Eating snacks
74016,506.5,530.5,506,520.5,498.75,526.5,487,513,471.25,529.5,484,533.5,446,579.5,514.5,571.5,487.75,641.5,556,590,550,632.5,472.25,616,446.25,649,538,593,525.5,654.5,522.5,666.5,518.5,680,Eating snacks
74017,507.5,531,507,521,500,527,487.5,513.5,472,529.5,484.5,534,446.25,580,514.5,572,488,642,555.5,589.5,550,633,472.75,616,446.75,649,538,593,526,655,523.5,664.5,519,679.5,Eating snacks
74018,508,531,507.75,521,500.75,527,488.5,514,472.75,529.5,485,534,446.25,579.5,515.5,572,488,642,557.5,588.5,550,633.5,473.25,616.5,446.75,649,539.5,594,525,655,523.5,666,519,679.5,Eating snacks
74019,509,531.5,508.5,522,502,527.5,486.5,514.5,473.5,530,485,534.5,446.25,580,516.5,572,488.25,642,558.5,588.5,550,633.5,473,616.5,446.75,649,538.5,592.5,524.5,655,524,665,519,679,Eating snacks
74020,509.5,531,509,521,502.5,526.5,487.25,514,473.75,529,484.5,534,446.25,579.5,516.5,572,488.5,642,558.5,589,550,633.5,473.25,616,446.75,648.5,540,594.5,524,655.5,524,667,519,679,Eating snacks
74021,509.5,530.5,509.25,520.5,502.5,526,488.5,513.5,473.75,528.5,485.5,534,446.5,579,516.5,572.5,488.75,642,558,589,550,634,474,616,446.75,648.5,541.5,595.5,524,655.5,524,668,519.5,679,Eating snacks
74022,509.75,529,509.5,519.5,502.75,525,488.5,512,474.25,527.5,485.75,533.5,446.5,578.5,516.5,573,488.75,642,559,590.5,551,633.5,474.5,616,447.25,648.5,542.5,597,525.5,654,523.5,667.5,520,679,Eating snacks
74023,510,528.5,509.5,518.5,503,524,488.25,511.5,474.75,526.5,485.25,533.5,446.5,578,516.5,572.5,488.75,642,559,590,550.5,633.5,475,617,447.5,649,543.5,597,526.5,653,523.5,667.5,519.5,678.5,Eating snacks
74024,509.5,527.5,509,518,502.5,523,488.25,510.75,474,525.5,485.5,533.5,446.5,577.5,516.5,573,488.75,642,559,589,550.5,633.5,475,617,447.25,648.5,544,598.5,527.5,652,522.5,669,519,680,Eating snacks
74025,509,526.5,508.75,517,502,522,488.75,510.5,473.25,524.5,485.75,534,446.25,577,516.5,573,488.25,642,557.5,589,550,633.5,474.5,617.5,447,649,542.5,597,528,651.5,522,667.5,518.5,681,Eating snacks
74026,508.25,525.5,508,515.5,501.25,520.5,488.25,509.5,472.75,523,485.5,534,446,576.5,516.5,573,487.75,641.5,557,589,550,633.5,474.5,618,447,649,542,596,528.5,651,522,669.5,518.5,681,Eating snacks
74027,508,523.5,507.5,513.5,500.5,518.5,487.75,509,472,522,485.5,534,446,576,516.5,572.5,487,641,555.5,589.5,550,633,474,618,446.75,649,540,596,528.5,651.5,521,667.5,517.5,682,Eating snacks
74028,508,521.5,507.25,512,500.75,516.5,486.75,508,471.25,520.5,486,533.5,445.5,575,517,572,486,640.5,556,590.5,549,633,474,618,446.25,648.5,540,595.5,526.5,652.5,520.5,669.5,517,683,Eating snacks
74029,507.5,520,507,510.25,500,515,488,506,470.5,518.5,485.75,533,445.25,573.5,517,572,485,641,557,590,548,633.5,474.5,618,446,648,541.5,596,526.5,652.5,521,671,517,682,Eating snacks
74030,506,518.5,505.5,509.25,499,513.5,486,505.75,470,517,485.25,532.5,444.5,573.5,517,572,484.25,640.5,559,591.5,548,633,474,618,445.75,648,541,595,525,653.5,521,672,517,682,Eating snacks
74031,505,517.5,505,508,497.75,512,487.5,504,468.5,515.5,485,532,444.25,572.5,516.5,572,482.75,640.5,559,591,546.5,633,473.75,616.5,445.25,647,540.5,594.5,524.5,653.5,521.5,671,518,681,Eating snacks
74032,504.75,516.5,504.5,507,497.25,511.5,487,503.25,468.25,515,484.75,532,444.25,571,516.5,572,481,640.5,560.5,590.5,546,632,474,617.5,445,647.5,540,594.5,526,652,519.5,671.5,517.5,682,Eating snacks
74033,504.5,515,504.25,505.5,497.25,509.75,485.75,502.25,468.5,513.5,484.5,531,444,570.5,516,571.5,480.5,640.5,560,591.5,545,630.5,473,616.5,444.5,646.5,539,593.5,525,654,519.5,671,517.5,681,Eating snacks
74034,504.75,514,504.25,504.5,497.25,508.75,486,501,468,512.5,484.25,530.5,444,570,516,571,480,640,560,591,545.5,629,472.5,617,444,647,538.5,592,525,653.5,519,670.5,518,681,Eating snacks
74035,504.5,514,504.25,504.5,496.75,508.5,487.25,501,467.75,512,483.5,531,443.75,569,516,571.5,479,640,562.5,591.5,544,627.5,471.5,618,443,648,539,592,527,652,519,672,517.5,682,Eating snacks
74036,505,513.5,505,504,497,508.25,488.5,500.25,467.5,511.25,484.25,531,444,569,516,572,477.75,640,563,593,544,625.5,471.75,619,443,648.5,540,593.5,528.5,649,518.5,673,515,683.5,Eating snacks
74037,504.75,513,504.5,503.5,497,507.5,488.75,500,468,510.5,484,531,443.75,568.5,515.5,572,477.25,640,560.5,593,542,624,471.5,618.5,443.25,648,539,592,527.5,650.5,519,673,515,683,Eating snacks
74038,504.5,513,504.5,503.5,497,507.5,488.5,500,468,510.5,484,531,443.75,568.5,515,571.5,477.5,639.5,558,593,542,622.5,471.5,618,443.25,647,538,592.5,524.5,652.5,519.5,674,515.5,682,Eating snacks
74039,504.25,513.5,504.5,503.75,496.5,507.5,488.75,500.5,467.75,510.5,484,531.5,443.75,568.5,515.5,572,477.75,639,560,593,542.5,621.5,471.25,617.5,442.5,647,538,592.5,522,654.5,519.5,672.5,516,681.5,Eating snacks
74040,504,513.5,504.25,504,496.5,507.5,488,500.75,468,510.5,484,532,444.25,568.5,516.5,572.5,478.25,639,562,596,544,621,470.75,617.5,442,647,537.5,592.5,523,654,520,669,516,681.5,Eating snacks
74041,504.25,513.5,504.25,504,496.5,508,488,500.5,467.75,510.75,484,531.5,444.25,568.5,516,572,479,639,560,594.5,545,622,471.5,616.5,443,646.5,536.5,590,521,655,521,668,517,679.5,Eating snacks
74042,504.5,513.5,504.5,504,496.75,508,487.75,500.75,468,511.5,483.5,532,445,569,517,573.5,479.25,639,566,597,545,624,470.5,616.5,442.25,647,536,589.5,522,654,525,659.5,516,680,Eating snacks
74043,504.5,514,504.5,504.5,496.75,508.75,488.25,501,467.75,512,483.5,532,445,569.5,516.5,572.5,479.5,639.5,561.5,594,546.5,625,470.5,617,443,648,535.5,586,522.5,654,526.5,655.5,518,679,Eating snacks
74044,505,515,505,505.5,497,509.75,488.5,501.75,467.75,513,483.5,532.5,444.5,570,517,572.5,480.5,640.5,562,594,548,626.5,471,617.5,443.5,649.5,535.5,584.5,525,653,532,650.5,518.5,678,Eating snacks
74045,505,516,504.75,506.5,497.25,510.75,488,502.5,468,513.5,483.75,532,444.75,571,517,572.5,481,640.5,561,594,546.5,628,471,617,443.75,648,534,587,522.5,654,520,665,518,680.5,Eating snacks
74046,504.75,517.5,505,507.75,497,511.75,489.5,503.25,467.5,514,484,532.5,444.75,571.5,517.5,572.5,481.5,640,560,593,547,628.5,471.25,616.5,444.25,648,534,586,522,654,525.5,657,518.5,679,Eating snacks
74047,505,518,505.25,508.5,497,512.5,490.5,503.75,467,514.5,484.5,533,444.5,571.5,517.5,573,483.25,640,560,593.5,549,628.5,472,617,444.5,648,536.5,587,521.5,655,525,659,519,679,Eating snacks
74048,505,518.5,505.25,509,496.5,513,491.75,503.75,466.5,515,484.5,533,444.75,571.5,517,572.5,484.25,639.5,558,592,549,628,471.75,616.5,444,647,535.5,589.5,521,656,522,663.5,519.5,679,Eating snacks
74049,504.75,519.5,505.5,509.75,496.5,513.5,492.5,504.5,466.25,515.5,484.5,533.5,445,572,517,572.5,485.25,639.5,558,592.5,549.5,627.5,472.5,617,445,648,537,589,523.5,654.5,523,663.5,518.5,680,Eating snacks
74050,504.75,520,505.5,510,496.25,514,493.25,504.5,465.5,515.5,484.75,533.5,445,572,517,572.5,486,638.5,557.5,592.5,550,626.5,473,617,445,647.5,539,590,524,654.5,527,661,518,681,Eating snacks
74051,504.5,520.5,505.5,510.5,496,514.5,493.75,505,465,516,484.5,534,445.25,572.5,517,573,487.5,638.5,558,593,552,624.5,472.5,617,445,647.5,536,590,522.5,655,524.5,661.5,518.5,681.5,Eating snacks
74052,504.5,521,505.5,510.75,496,515,494,505.5,465.5,516.5,484.75,534,445.75,572.5,517.5,573,488.5,638,558,593.5,551.5,624,472.5,617,445,647.5,537.5,591.5,522,655.5,526,660.5,517.5,681.5,Eating snacks
74053,504.75,521,505.75,510.75,495.75,515,495.5,505,465.5,516.5,485,534.5,446,573,517.5,573,488.5,638.5,557.5,593,551,624,472.25,617,445,647.5,538,593,522,655.5,524,662.5,517,682.5,Eating snacks
74054,505,521,506,511,495.75,515,495.75,505.5,465.5,517,485,535,446.25,573.5,517.5,573.5,489,638.5,557.5,594,552,622.5,472,616.5,444.75,647,537.5,591,520,657.5,522.5,663,518,681,Eating snacks
74055,505,521.5,506,511.5,496.25,515.5,494.75,506.25,465.75,517.5,485,535,446,574,517.5,574,489,639,557.5,595,551.5,622.5,472,616.5,444.75,647,538,589.5,520,658,523,661.5,518.5,680,Eating snacks
74056,505.5,522,506.25,511.75,496.5,516,495,506,466,517.5,485,535,446.25,574.5,517.5,574,489,639,558,595,551.5,622.5,471.5,616,444.5,647.5,537.5,587.5,521,658,524.5,658.5,519,680,Eating snacks
74057,505.5,522,506.5,511.75,496.5,516,495.5,506,465.75,517.5,485.25,535,446.25,574.5,517.5,574,488.75,639.5,558,595,551,623,472,616.5,445,647.5,538,587.5,521,658,524,659.5,519,681,Eating snacks
74058,505.5,522,506.5,511.75,496.5,516,495.5,505.75,466,518,485.25,535,446.25,574.5,517.5,573.5,488.75,639.5,557.5,595,551,623,471.75,616,444.75,647.5,538,588.5,520.5,659,523,660,519,681,Eating snacks
74059,505.5,522,506.5,511.75,496.5,516,495,505.5,465.75,518,485.25,535,446,575,517,573,488.75,639.5,556.5,595,552,624,471.5,617,444.75,648,537.5,590,520,658,521,661,519,681,Eating snacks
74060,505.5,522,506.25,511.5,496.25,516.5,495,505.25,465.25,518.5,485.25,534.5,446,575,517.5,573,489.75,639,557,595.5,553,623,471.75,616,445,647.5,538,589,519,658.5,521.5,659,518,682,Eating snacks
74061,505.25,522,506,511.25,496,516,495,505,464.75,518.5,485.25,534.5,446.25,575,517,573,490,639,556.5,595,552.5,623,471.75,616,445,647.5,538.5,588,519,659,522,658,518.5,681,Eating snacks
74062,505,521.5,505.75,511,495.75,516,495,505,464.75,518.5,485.5,534,446.25,575,517,573,490.5,639.5,556,594.5,553,622.5,471.75,616,445,647,538,587,518,658,520,661,518,682,Eating snacks
74063,505,521.5,505.5,511,495.5,516,494.75,505,464.5,518,485.5,534.5,446.25,575,517,573,490.75,640,556,594.5,552.5,623,472.25,616.5,445.75,648,539.5,585,520,656,520.5,660,518.5,681,Eating snacks
74064,505,521.5,505.5,511,495.5,516,494.5,505,464.5,518,485.75,534,446,575,517.5,573,490.75,640,556,594.5,552,623,472.5,616.5,445.25,647.5,540.5,586.5,519,656,520.5,662,517.5,682,Eating snacks
74065,504.5,522,505.25,511.5,495.5,516,494.5,505,464.5,518,485.5,534,445.75,575,517,573,491,640,556,594.5,552.5,621.5,472.5,616,445.25,647.5,540.5,585.5,519,657,522,660,518,681,Eating snacks
74066,504.5,521.5,505,511.25,495.25,516,494,505,464.25,518.5,485.5,534,445.75,575,517,573,490.75,640,556,594,553,621.5,472.75,616.5,445.75,648,540.5,584.5,520.5,655.5,522,660,518,681.5,Eating snacks
74067,504.25,522,505,511.5,495.25,516,493.5,505.5,464.5,518.5,484.75,534,445.5,575,517,573.5,491.25,640,556,594,554,621,472.5,616,445.5,647.5,540,583.5,519,656,522.5,657,518.5,681,Eating snacks
74068,504.25,522,505,511.5,495,516.5,493.5,505.5,464,519,485,534.5,445.5,576,517,573,490.75,639.5,555.5,593.5,553.5,621.5,472,616,445,648,538.5,584,518,657,524,654.5,518,680,Eating snacks
74069,504,522,504.75,511.75,495,516.5,492.75,505.5,464,519,484.75,534.5,445.5,576,516.5,573,490.75,639,555.5,593,553,621.5,471.75,615.5,445,648,537.5,583,518.5,658,526,651,518.5,680,Eating snacks
74070,504.25,521.5,504.5,511.25,495,516.5,492.75,505,463.75,519,484.75,534,445.5,576,516,573,491.25,639.5,556,593.5,554.5,621.5,471.75,615.5,445.25,648,537,582.5,519,657,524,653.5,518.5,681,Eating snacks
74071,504,521.5,504.5,511,494.5,516,492.5,505,463.5,519,484.5,534,445.5,576.5,516.5,573.5,491.5,639.5,557,594.5,555,622,471,616,444.75,649,537,585,520.5,657,523.5,654.5,517.5,682.5,Eating snacks
74072,504,521.5,504.5,511,494.25,516.5,493.25,504.5,463.25,519,485,533.5,446,576.5,516.5,573.5,490.5,639,557.5,594.5,551.5,623,471,616,444.5,648.5,537,587.5,520.5,659,524,655,518.5,681,Eating snacks
74073,503.75,522,504,511.25,494,516.5,493.5,505,463.5,519,485.25,533.5,445.25,576,516.5,573.5,491,639.5,557,593.5,553,622.5,472.25,616,445,648,537.5,589,522,657,521,663,518,682,Eating snacks
74074,503.5,522,504,511.5,494,516.5,493.25,505,463.25,519,485.5,534,445.25,576,517,573.5,490.5,639,559,594,553.5,623,472.5,617,445.25,648.5,538,592,523,656.5,522,662.5,518,682,Eating snacks
74075,503.5,522,504,511.5,494,516.5,493,505,463.25,519,485.25,534,445.25,576.5,516.5,573.5,490,639,557.5,593,552,622.5,472.5,617,445.5,649,538.5,593.5,525,656,524,660.5,517,682.5,Eating snacks
74076,503.75,522,504,511.25,494,517,493,505,463,519.5,485.5,534,444.75,576.5,517,573.5,489.25,639,557,593,551,621.5,473,617,446,649.5,537.5,592,525.5,654.5,525.5,659.5,517,681,Eating snacks
74077,503.5,522,504,511.5,494,517,492.75,505,463,519.5,485.5,534,444.75,577,517,573.5,489.5,640,557.5,593,552,621,473,618,446,650,537,593,526.5,653.5,521,663.5,517,683,Eating snacks
74078,503.5,522,504,511.5,494,517,493,505,463,519.5,485.5,534,444.75,577,517,574,489.25,641,560,595,553.5,620.5,473.25,620,446,651,539.5,595.5,528,651,519,671,517,685,Eating snacks
74079,503.5,521.5,504,511.5,494.5,516.5,492,505.5,463.25,519.5,485.75,534,444.75,577,517,574,488.5,641,560,594,553.5,620,473,620,445.5,651,540.5,597,528.5,650.5,519,671,516.5,686,Eating snacks
74080,503.75,521.5,504,511,494.25,516.5,492.25,505,463,519.5,485.25,534.5,445,577.5,517,574.5,488,642,560.5,594.5,554.5,619.5,473,620.5,446,652,540.5,594.5,530.5,648,520,668,515.5,686.5,Eating snacks
74081,503.75,521,504.25,511.25,494.75,516.5,492.25,504.75,463.5,519.5,485,533.5,445.25,577.5,517,574.5,486.5,643,562.5,594,553,620,473.25,620,445.5,652,543,595.5,531,648,522.5,665,513,687.5,Eating snacks
74082,503.75,521,504,511,494.25,516.5,492.25,504,463.25,519.5,485,533.5,445,577.5,517,574,485,644,561.5,593.5,550,621,473.5,619,446,651.5,542,594,531,648,524,662,512.5,687,Eating snacks
74083,503.5,521,503.75,510.5,494,516.5,491.75,504,462.75,519,485.5,533.5,444.75,577,516.5,574,484.5,643.5,560.5,594.5,550,620.5,472.5,619.5,445.5,651.5,540,593.5,531,648,521,665.5,515,686,Eating snacks
74084,503.25,521,503.5,510.25,493.5,516,492,503.75,462.25,519,485.75,533.5,444.75,577,517,574,482.5,644,562,595,547,622,472.5,619,445,650.5,540,595.5,527.5,649,519.5,670,514.5,686.5,Eating snacks
74085,502.5,521,503.25,511,493,516.5,493.25,504,462,519,485.25,533,444.5,577,516.5,574.5,479.75,645,562.5,594,543,624.5,473.25,618,445,650,541.5,598,527,650.5,521.5,669.5,512.5,687,Eating snacks
74086,502,521,502.75,510.5,492,516,494,503.5,461.5,519,485.25,533,444.25,577.5,516.5,575,478.75,645.5,564,594.5,543.5,624,473,618,444.5,650,540.5,598,527,651,521,662.5,511.5,687,Eating snacks
74087,501,521,502,510.5,491,516,494.5,503.25,460.5,518.5,485.25,533,443.25,576.5,516.5,575,475.75,646,563.5,594,541.5,627,473.25,619,444.25,651,543.5,600.5,527.5,651,520,667,513,686,Eating snacks
74088,500.25,520.5,501.25,510,490,516,494,502.25,459,518.5,485,532.5,442.5,577,516.5,574.5,475.25,646,563,593.5,543.5,628,473.5,619.5,444,651,546.5,603.5,526.5,653.5,519.5,671,513.5,687,Eating snacks
74089,498,521,499,510,487.25,516,493.75,503,457,517.5,485.5,533.5,441,577.5,515.5,573.5,473,646,559,593,538,633,473.5,620,444.75,651.5,540.5,598.5,526,654.5,517.5,668.5,516.5,683.5,Eating snacks
74090,495.5,521,496.75,510,484.5,516,492.5,503,454.5,517.5,485.5,534,439,578,516,574.5,473.75,646,560.5,593.5,538,634,475,619,445.5,651,539.5,597.5,525,657,518.5,665,517,682,Eating snacks
74091,492.5,521.5,494.5,509.75,481,515.5,492.75,502,451.5,517,484.5,533,438,577.5,515.5,574.5,473.5,645.5,561.5,593,537,637,474,618.5,444.25,651,540,598.5,523,659.5,518.5,667.5,518,681.5,Eating snacks
74092,489.25,520.5,491.25,509,477.25,515,491.25,501.5,449,516.5,483,532.5,435.75,577,514,573.5,473.75,645,559,592,537,639.5,475.25,617.5,445,650,540,597,523,657.5,520,668,518.5,679,Eating snacks
74093,485,520,487.5,508.25,472.5,514,489,500,445.5,515,481,532,433.75,576.5,513,573.5,472.5,643.5,556.5,590,537,640,474.5,616.5,444.25,649,538,598,523,657.5,520,665,519,678,Eating snacks
74094,481,519.5,484,507.25,468,513,486.75,500,442,515,479.25,531,431.25,576,513,573.5,472,643,560.5,590.5,536,641.5,473.5,617,441.75,649,541,601,521.5,659,516,670.5,519.5,677,Eating snacks
74095,476.25,519,479.75,506.5,463.75,512,484.25,499.25,439.5,513.5,477,531.5,429.75,572,513.5,571,469.25,639,558,586,534,640.5,471.5,620,438.5,650,543,602.5,518,659,515.5,667.5,520.5,675,Eating snacks
74096,471,518,475.75,505.75,458,510.75,481.5,499,434.75,511.5,475.25,531,426.5,574,510.75,571.5,468.25,641,558,588.5,532,643,472.75,617.5,440,648.5,546,601,519,660.5,512,669,521,672.5,Eating snacks
74097,466.75,517,471.25,504,453.5,509.5,477.25,497,431,510.75,473,529.5,423.5,572,508.75,571,464,642,560,587,529,644,472.25,617,439.25,648.5,548.5,598.5,519,660,508.5,666.5,520.5,670.5,Eating snacks
74098,462,516.5,466.75,504,449,509.25,473.5,497,426.5,510.5,470.5,529,420.25,571.5,506.75,570,457.75,642,558,588,525.5,644.5,471,616.5,438.75,649,546,600,522,658,508,666,519.5,669,Eating snacks
74099,457.25,515.5,462.5,503,443.5,508.25,470,496,422.25,509.25,468.75,528.5,416.75,571.5,505.75,569.5,452.5,642,554.5,587.5,521,645,470.25,615.5,438.25,648,542.5,596,519.5,660,514,670,521.5,668,Eating snacks
74100,452.5,515,458,502.25,438.75,507.5,465.75,495.5,417.75,509,466.25,528,413,570.5,504.5,569,447,642.5,554,586.5,514,646,469.75,616,436,648,545,595,514.5,662.5,514,670.5,523,667,Eating snacks
74101,448,514,453,500.5,434.5,506.25,460.5,494,413.75,508.5,464,528,408.75,569,502.5,568,439.5,642,552.5,586,505.25,646,468.5,617.5,434,649,542,595,515,662,515,670.5,524,667,Eating snacks
74102,443.75,514,449.25,500.5,429.75,505.75,458.25,493.75,409.5,507.25,461.5,528,405,568.5,501.5,568,432.25,643.5,550,586,496,645,466.5,618,431.75,649.5,540.5,595,510.5,666,514.5,672,521,668,Eating snacks
74103,440,513,445.25,499.5,426.25,505.25,454.5,493.25,406,507,460,528,402.25,570,500.25,568,428,647.5,548,584,492.25,642,466,617,431.25,648.5,538,595,507.5,667,516,671.5,520.5,665,Eating snacks
74104,436.5,512,441.75,498.5,422.5,504.5,451,491.5,402.5,506.25,457.75,528.5,399.75,569.5,498.75,568,423,649.5,546,582.5,484,638,467.5,616,433.25,647.5,538.5,594,506.75,665.5,518,670.5,518.5,663,Eating snacks
74105,432.75,511.5,438,498.5,418.75,504.5,447.5,491.5,399,506,456,529,395.75,568,498.25,567,416.25,645.5,544.5,582.5,470.5,631,469.5,620,434.75,650,538,594,501.25,659.5,517,670,516,665.5,Eating snacks
74106,429.5,510.5,434.5,497.75,415.75,504,444,491,395.5,505.5,452,528.5,391.5,569,496.5,565.5,415.25,646.5,543,582,465.5,620,466.25,620,433.75,652,538,591.5,529.5,639.5,515,670.5,514,671,Eating snacks
74107,426.25,510.75,431.5,498,413.25,504,439.75,491.25,394.5,506,450.25,528,387.75,569,494.5,565,409.25,647,541.5,578.5,455.25,617.5,462.25,621,426,653,534.5,591,511.25,640,521,667.5,514.5,667,Eating snacks
74108,423.25,510.5,428.5,497.75,410.25,503.75,436.75,491,392.75,505.75,448.75,528,384.75,568,494.25,563.5,409,646.5,540,577,449.75,609,460.25,626,423.5,656.5,535,588.5,509.75,630,520,668,510.5,667,Eating snacks
74109,420.75,510,426,497,407.5,503,434.75,490.5,390.25,505.5,448.25,527.5,382,567,493.25,562.5,408,645,537.5,574.5,440.5,601,459.5,628,422,657.5,533,587,505,625,525,661,507.25,657.5,Eating snacks
74110,419,510.25,424,496.75,405.75,503.25,432.25,489.5,387.75,505.5,447,527.5,380,565.5,491.25,562.5,405.75,643,536,575,433,594,458,628.5,419.5,657,531.5,585,496.25,622.5,525.5,656.5,499,651,Eating snacks
74111,418,511,423,497.25,404.75,504,430.75,488.75,386,505.5,446.25,527.5,378,565,491.75,562.5,402.5,641.5,534,575,429,589,459,629,420,657,530,583.5,489,619.5,525,657.5,513,639.5,Eating snacks
74112,418,511.5,422.75,498,404.75,504.5,430.25,488.75,385.25,505.5,444.75,527.5,375.75,564,490.75,561.5,400,639,531,574.5,427.5,585,457.25,630.5,418,658,527.5,582.5,485,613.5,526.5,652.5,523.5,636.5,Eating snacks
74113,418.25,512,422.75,498.75,405.25,505,430,489.25,385.25,505.5,444,527,374.5,563,491,559.5,398.5,636,528.5,573.5,426,581.5,457,631,417.25,657.5,526.5,583,481.5,610,523.5,654,526,639,Eating snacks
74114,419,514,423.75,501,406.75,506.5,430.25,491,386,505.5,442.75,527,374,561.5,489.25,557,396.75,634,527.5,572.5,426,579,455.25,634.5,416,660.5,523,581,477.25,604.5,526.5,650,529,642.5,Eating snacks
74115,420.75,516,425.75,503,408.5,508.5,432,493.75,387.25,506.5,441.75,526.5,373.5,561,488,556.5,395.5,631.5,526,572,427.75,577.5,453.25,637.5,414.25,663,520.5,579,473,603.5,529,650.5,531,643,Eating snacks
74116,422.5,518,428,505.25,410.5,510,433.5,496,388.25,507.25,441.5,526.5,373,560.5,488.5,555,393.75,629,524.5,572,430,576.5,454.5,635,415.5,660.5,517.5,576.5,467.5,602.5,530.5,649,531.5,645.5,Eating snacks
74117,425.75,519.5,431,508,414,512,436.75,497.75,389,508.5,443.25,526,374.5,560,491.25,557,393,630.5,525.5,577.5,431.5,579,455.75,631,414.75,655,519,573.5,457.25,600,527.5,645.5,524,647.5,Eating snacks
74118,428.75,522,434,511.25,417.75,515,438,501.5,393,510,442.5,527.5,375,556,491.5,555,393,627,525.5,573.5,437.25,579.5,454.5,635.5,414,658.5,516,574.5,458.5,598,536,648.5,528.5,645.5,Eating snacks
74119,432.25,524,437.75,513,420.75,517,442,503.75,396,512,444.75,528.5,376.5,555.5,491.5,555,394.5,623.5,526,573.5,443,581.5,454.5,634.5,413.25,657,514.5,571,459,599.5,537.5,646.5,524,645,Eating snacks
74120,436.25,524.5,441.5,514.5,425.5,518,445.25,504.25,399.75,513.5,445.25,528.5,378,555.5,491,553.5,395.5,622,526,571.5,446.5,583.5,453.5,632.5,413.25,655,508.5,566.5,460,600,535.5,646,521.5,647,Eating snacks
74121,438.5,526,444,516,427.75,519.5,448.75,506,402.75,514.5,447.25,528,380.5,555.5,491.5,553,397.25,622,523.5,576.5,450.25,585,454,631,413.25,653.5,508,571.5,459,601,533.5,643.5,517,644.5,Eating snacks
74122,440.75,527,446.25,515.5,429.75,519.5,452.75,505.5,405.25,515,452.25,528,383.75,557,498,556,398,627,527,572.5,450.75,588,458.5,631,416.75,653,512,567,452.25,598.5,527,644.5,509.5,645,Eating snacks
74123,444,527,449,515,432.75,519.5,455,504,409.25,515,455.5,527,387,555.5,498.5,556.5,398.75,627.5,530,570,454.25,589,461.25,628.5,418,651,514,565,449.25,604,527.5,644.5,501.5,643,Eating snacks
74124,447.5,526.5,452.5,514.5,435.5,519.5,458,505,411.75,515.5,458.5,527,390.5,555,502.5,557.5,402,625.5,534,570.5,458.25,591,461.5,626,418.25,648,518,568,451.25,608,523,646,497.5,645,Eating snacks
