frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
68565,322.5,474.25,328.5,461,308.75,465,333.25,453,276.5,461.25,327.25,505,242.625,523,353.75,579.5,251.625,624.5,394,623.5,335,660.5,312.25,629.5,251.375,655,416.25,600,322.75,698,371,687.5,387,672,Eating snacks
68566,322.5,474.25,328.5,461.25,309,465,333.25,453,276.5,461,327.25,505,242.75,523,353.75,579.5,251.75,624.5,394,623.5,334.75,660.5,312,629.5,251.25,655,416,600,322.75,697.5,362.75,687.5,387.75,672,Eating snacks
68567,322.5,474.25,328.75,461,309,465,333.5,453,276.75,461,327.25,505,242.875,523,353.5,579.5,251.625,624.5,394,623.5,334.75,660.5,312,629.5,251.375,655,415.75,600,322.5,697.5,359,687.5,388.5,672,Eating snacks
68568,322.5,474,328.75,461,309,464.75,333.75,452.75,277,461,327.5,505,243,523,353.5,579.5,251.75,624,394,623.5,334.5,660,312,629.5,251.375,655,415.75,600,323,698,359.5,687,388,672,Eating snacks
68569,322.75,474,329,461,309.25,464.75,333.75,453,277,460.75,327.25,504.75,243,523,353.5,579.5,251.5,624,394,623.5,334.5,660,312,629.5,251.375,655,415.75,600,322.5,697.5,362,687.5,388.25,672.5,Eating snacks
68570,323,474,329,461,309.5,464.75,333.75,452.75,277,460.75,327.25,505,243,523,353.5,579.5,251.5,624,393.75,623.5,334.25,660,312,629.5,251.5,654.5,415.75,600,322.25,697.5,358.25,687.5,388.5,673,Eating snacks
68571,323,474,329,461,309.75,464.75,333.5,452.5,277,460.5,327.25,505,243,522.5,353.25,579.5,251.25,624,393.75,623,334.25,660,312.25,629,251.625,654,415.75,600,322.5,696.5,353.25,687.5,389,672,Eating snacks
68572,323.25,474,329.25,460.75,310,464.5,333.75,452.5,277.5,460.25,327.25,505,243,523,353.5,579.5,250.875,624.5,393.75,623,334,659.5,312.25,629.5,251.75,654.5,416,600.5,322.5,696,353.5,687.5,388,672,Eating snacks
68573,323.5,473.75,329.5,460.75,310.25,464.5,334,452.75,277.5,460.25,327.25,505,243,523,353.5,579.5,249.875,624.5,393.5,623,333,659,312.5,629,251.75,654,416,600,321,695.5,358,687.5,386.5,673,Eating snacks
68574,323.75,473.75,330,460.75,310.5,464.25,334.5,453,278,460.5,327.5,505.25,243.25,523,353.5,580,249.25,625,393.5,623.5,332.5,658,312.5,629,252,654,416,600,321.75,695.5,356,688,386.5,672.5,Eating snacks
68575,324.25,473.75,330.5,460.75,311,464.5,335.25,453,279,460.5,327.75,505.5,243.75,523,353.25,580,248.25,625,393.5,623,331.5,657,313,629,252.875,654,415.75,600.5,325.75,697,356.5,688,386.25,670,Eating snacks
68576,324.5,473.75,330.75,461,311.25,464.25,335.75,453.5,279.5,460.25,328,505.5,244.125,523,353.5,580,247.375,625,394,623,329,654.5,313.75,629,253.75,654.5,416.5,601,334,696,362.5,688,381.5,666,Eating snacks
68577,325,473.75,331.25,461,311.75,464.5,336.25,453.5,279.5,460.75,328,505,244.25,523,353.25,579.5,245.625,624.5,394,622,327.5,651.5,313.75,628,253.625,654,416.5,601,332.25,696,368.5,689,378.75,666,Eating snacks
68578,325.5,474,331.5,461,312.25,464.75,336.25,453.75,279.5,461.25,327.75,504.5,244.25,522.5,353.25,579,245.125,624,394,622,328,649,313.5,627.5,253.5,654,417.25,600.5,332.75,696.5,380.75,686.5,379,661,Eating snacks
68579,325.75,474,332,461,312.5,464.75,336.75,453.5,280,460.75,327.75,504,244.25,522.5,353.25,578.5,245.75,624,393.75,621.5,330.5,648,314,627.5,254,655,417,600,333,697,397.25,688,378,661.5,Eating snacks
68580,325.5,474.25,332,461.5,312.5,464.5,337,454,280.5,460.25,327.75,504,244,522.5,353,577.5,246.625,623.5,393.5,620.5,332.5,645.5,314,627.5,253.875,655,416.75,598.5,327.5,698,407.75,688,378.5,660,Eating snacks
68581,325.5,474.25,332,461.5,312.5,464.5,337,454.25,280.5,460.5,327.5,504.25,243.75,522.5,353.25,578,249.25,622.5,393.5,621,337.75,644,314.25,628.5,253.75,655.5,416.5,596.5,325,697.5,407.25,689,384.75,659,Eating snacks
68582,325.5,474,332,461.25,312.5,464.25,337,454,280.25,460.25,327.5,504.75,243.25,522.5,353.5,578,251.875,622,394.5,621,341,642,313.75,629.5,253.25,656,416.25,596.5,323.5,698,405.25,689,385.5,660,Eating snacks
68583,325.75,474,332,461,312.5,464.25,337,453.5,280.25,460.5,327.5,504.5,243.5,522.5,353.5,578,254.625,621,394.25,620,345.5,643,313.75,629.5,253.375,656.5,415.75,596.5,323.5,697,408,687.5,386.25,659,Eating snacks
68584,325.5,473.5,331.75,460.75,312.25,464,336.5,454,280,460.5,327.5,504.75,243.75,523,353.5,578,258.75,621.5,395,620,352.5,645,313.75,629.5,253.25,657,415.5,596.5,323.25,696.5,409.25,686,384,659,Eating snacks
68585,325.5,473.25,331.5,460.5,312.25,463.75,336.25,453.5,279.75,460.5,327.25,504.75,244.25,523,353.75,578.5,262.25,621,395.5,619.5,357,646.5,313.75,630,253.5,657,416,596,322.5,696,406,685,386,659,Eating snacks
68586,325.75,473,331.5,460.25,312.5,463.75,335.5,453.25,279.75,460.5,327,504.75,244.5,523,354.5,578.5,266,620,397,622,361.5,647.5,313.25,631,253.25,658,416.5,596,321.5,696,398,685.5,391.25,660,Eating snacks
68587,326,472.5,331.5,459.5,312.5,463.25,335.75,452.75,279.75,460.75,326.75,504.75,245.375,522.5,354,578,268,618,395,621,362,647.5,313.5,630.5,254.125,657.5,416.75,596.5,323,696.5,397,687,390.5,662,Eating snacks
68588,326,472,331.75,459.25,312.75,462.75,335.5,452.75,280.25,460.5,326.75,505.25,246.5,522,354,578,270.75,616.5,394.25,621,363,649,313.5,631,254.875,657,416.25,597.5,324,696,356.5,686,391.5,662.5,Eating snacks
68589,326.25,471.5,332,459,313,462.5,335.75,452.75,280.5,460.5,326.75,504.75,246.875,522,354.25,578,273,616,394.75,622,363.75,650,313.25,631,255.25,657,416.5,597.5,326,696.5,358.5,686.5,389.75,663,Eating snacks
68590,326.5,471.5,332,459.25,313.25,462.5,336,453,281,460,326.75,505.25,248,522,354.25,578.5,276,616,395.25,622,367,651,313.25,631,255.625,657,416.5,597.5,327,697.5,361.25,686,392,662.5,Eating snacks
68591,327,471.25,332.5,458.75,314,462,336.25,452.5,281.5,459.75,326.75,504.75,249,522.5,354.25,578,279,617,395.25,622,370,652,313.25,630.5,256,657,417,597.5,327.5,697,365.75,686.5,392.5,662,Eating snacks
68592,327.75,471,333,458.5,314.75,462,336.25,452.5,282.5,459.75,326.5,504.25,250,522.5,354.5,577.5,281.5,617,395.5,622,373.75,654,313.5,631,256.75,657.5,417.25,597.5,329.5,697,368.25,687,394.5,663,Eating snacks
68593,328,470.75,333.5,458.25,314.75,461.5,336.75,452.5,282.75,460,326.5,504,250.75,522,354.5,577.5,282.75,617,395,622,375,654.5,313.5,631,256.75,657.5,417.25,598,331.25,697.5,365.5,687,396.75,663,Eating snacks
68594,328.75,471,334,458.75,315.75,462,337,452.5,283.25,460,326.5,504,251.5,522.5,354.25,577,284,617,394.25,621.5,375.75,655,313,630.5,256.5,657.5,417,598,330.75,697,361.75,686.5,396,663.5,Eating snacks
68595,329.25,470.75,334.5,458.25,316.25,462,337.5,452,283.25,460,326,502.75,251.625,522,354.25,576.5,285.25,616.5,394.5,621,378.5,656,313.5,630,257,657.5,418,597,332,697,372.5,687,401,664,Eating snacks
68596,329.75,471,334.5,458.5,316.75,462.25,337,452.25,283.75,460.25,326.25,502.25,251.75,522,354.25,576,285.75,616,394.5,621,378.25,656.5,314,630,257,657.5,418.25,597,330.75,697,375.5,687.5,400.5,664,Eating snacks
68597,330,471.25,335,459,317.25,462.25,337.5,452.75,284.25,460,326.25,502.25,252,522,354.5,576,286.5,616,395,621,378.25,657,314,630,257.25,658,418.25,597,333.25,697,384.25,687.5,400.25,664,Eating snacks
68598,330.5,471.25,335.5,459,318,462.25,337.5,452.5,284.75,459.75,326.25,502.5,252.25,522.5,354.5,576.5,287.25,616,395,621,378.25,657,313.75,630,257,658,418.25,597.5,333,696.5,378,687,400,664,Eating snacks
68599,330.5,471.5,335.75,459.25,318,462.5,338,452.5,285,459.5,326.5,502.75,252.75,522,354.5,576.5,287.25,616.5,394.75,621,378,657,313.25,630,257,657.5,417.75,598,334.25,696.5,369.25,687,399.5,664,Eating snacks
68600,330.75,471.75,336,459.5,318.25,462.5,338.5,452.5,285.25,459.5,326.5,502.75,252.75,522,354.5,577,285.75,617,395.25,621,376.5,656.5,313,630,256.75,657.5,418,598,333.25,697,369.75,686.5,397.5,663.5,Eating snacks
68601,331,471.75,336,459.5,318.5,462.5,338.5,452.5,285.25,459.5,326.75,503,252.375,522,354.5,577.5,284,618,395.5,621.5,375.25,656,312.5,630.5,256.5,657,417,598,329.75,697.5,361,686,394.5,663.5,Eating snacks
68602,331,471.75,336.25,459.5,318.75,462.75,338.75,452.75,285.5,459.5,326.5,503.25,252,522.5,354.5,577.5,281.75,619.5,396,622,372,655,312,630,255.75,657,417,598,329.25,697.5,360,685.5,390.5,662.5,Eating snacks
68603,331,471.5,336.5,459.5,318.75,462.5,339,453,285.5,459.5,327,503.75,251,522,354.5,577.5,277.75,618,395.5,622,367.5,653,312,630,255.25,656.5,416.75,598,327,696.5,355.5,685,388.75,662,Eating snacks
68604,331.25,471.5,336.5,459.5,318.75,462.5,339.5,453.25,285.25,459.5,327,504,250.75,522,354.5,577.5,274.25,619,395,621.5,364,652,311.75,630.5,254.75,657,416.5,599,329.75,696,350.5,685,389.25,662,Eating snacks
68605,331.25,471.5,336.5,459.5,318.75,462.5,339.5,453.5,285.25,459.5,327.5,504.25,250.375,522,354,577.5,270,620,394.25,621,360.5,650.5,311.75,630.5,254.5,657,415.5,598,330.75,697,364.75,686,388.5,661.5,Eating snacks
68606,331.5,471.75,336.75,459.25,319,462.5,339.75,453,285.5,459.5,327.25,503.25,249.75,523,354.5,577.5,268.25,623,396.25,621,361.5,649,311.75,630,253.625,658,416.25,597,325,696.5,397.25,686,389,660,Eating snacks
68607,331.5,472,336.75,459.5,318.75,462.75,340,453,285.25,460,327.5,502.5,249.75,522.5,354.25,577.5,263,622,396,621,357.5,646,312,629,253.625,657,415.5,597,323.75,697,402.5,687,388,660.5,Eating snacks
68608,331.5,471.75,336.75,459.25,318.75,462.75,339.75,453,285.25,460,327.75,502.5,248.25,523,354.5,577,260.25,622,395.25,620.5,354,636.5,312,630,253.375,657.5,415.5,597,322.75,697,405.5,687,389.5,659,Eating snacks
68609,331.5,472,336.5,459.5,318.75,463,339.5,453.25,285.25,460,327.75,502.75,248,522.5,354.5,577,257.25,621,395.75,621,350.25,631,312.75,630.5,253.5,658,416.5,597.5,325,698,402.75,687,389,659.5,Eating snacks
68610,331.25,472.25,336,459.75,318.75,463.25,338.75,453,285,460,327.5,502.75,247.5,522,354,575,253.25,619,390.25,618,342.25,621,313.25,631,254.25,658,417,598.5,325.25,700,378.75,688,386.5,663,Eating snacks
68611,330.75,472.5,335.5,460,318.25,463.75,338.25,452.5,284.25,460.25,327.5,502,246.75,522,354.75,574,253.5,620,390.5,619.5,349.75,612,313,631.5,253.625,658,418,599.5,324.5,700,378,688,386,665.5,Eating snacks
68612,330,472.5,335,460,317.5,464,338,452.75,284,460.75,327.75,503.5,245.75,522,355.25,575.5,250.25,621.5,392.75,621,333.25,601.5,314.75,632,254.875,658,418.5,600,322.5,700,369.5,687.5,386.75,667,Eating snacks
68613,329.25,473,334.5,460.5,316.5,464.25,338,453,283.75,460.5,329,504.5,244.5,522.5,355,583.5,250.75,623,394.5,622.5,332.5,590,315.25,635,254.5,660.5,418.5,600.5,324,701,374.5,689,389.5,668,Eating snacks
68614,327.75,473.5,333.5,460.75,315,464,337.75,453.5,282.5,460.5,329,504.75,243.25,523,355,582.5,252.25,622,395.25,623,327.5,581.5,315,636,254.5,661.5,418,599.5,322.75,702,382,689.5,389.5,668,Eating snacks
68615,326.75,473.5,332.75,461,313.75,464.25,337.5,454,281.25,460.5,327.25,503.75,242.25,523,355.75,579,253.75,621,394.5,624,324.5,572,314.75,635,254.875,661.5,417.75,599,324.5,701.5,373.25,689,389.5,666,Eating snacks
68616,325.5,473.5,331.75,461,312.5,464.25,337.25,454,280.5,461.25,325,504,241.5,522.5,355.25,579,256.75,619.5,394.75,624,322.5,560,314.25,634.5,255.25,661,417.5,599,323.5,701,369.5,688,390,665.5,Eating snacks
68617,325,473.5,331.5,461,311.75,464.25,337,454.25,280,461.5,323,503.25,241,522.5,355.5,578,261,619.5,394.5,623.5,319,553.5,313.25,635,255.25,662,417.25,599.5,324.75,701,369.5,688,390,666,Eating snacks
68618,324.75,473.75,331,460.75,311.25,464.25,336.25,454,280,461.25,323,505,240.75,523,355.5,578,266.5,617.5,394.75,624,316.5,548.5,313,635.5,255.625,662.5,417.5,600,326,701.5,380.25,687.5,386.75,666,Eating snacks
68619,324,474,330.5,461,310.5,464.75,335.25,454,279,462,323.75,505.75,240,524,355,577.5,269.5,616.5,394.5,624,313.5,543,313.5,636,255.875,662.5,417.5,599.5,327.5,702,379,687.5,386.25,666,Eating snacks
68620,323.5,474.25,329.75,461,309.75,464.5,334.75,454.25,278,462,324.75,505.75,239.25,524,355,578,271.75,615.5,394.75,624,311,539.5,314.25,635,255.75,661,417,599,325.5,701.5,362.5,687,388.25,666,Eating snacks
68621,322.75,474,329,461,309,464.5,333.75,453.75,277,461.75,324.75,504.75,238.875,523.5,355,578,273.5,614,395,624,310,537,314,635,255.875,661,417,599,327.5,702,359,687,388,666,Eating snacks
68622,321.5,474.5,328.25,461.25,308,464.75,333.5,454,276.25,461.25,324.25,504.5,238.5,523.5,355,578,274.75,613,395,624,310.5,536,313.75,635.5,255.25,661.5,417,599,326.5,701.5,360.5,687,390.25,666,Eating snacks
68623,321.25,474.75,327.75,461.25,307.75,464.75,332.5,453.5,276,461.25,324,504.75,238.25,523.5,354.75,578,275.75,612.5,394.5,624,310.25,535.5,313.75,635,255.75,661,416.75,599.5,327.25,701.5,351.5,686,390,666,Eating snacks
68624,321,475.5,326.5,460.75,307.5,465,329,453.5,276.25,462.5,321.25,505,238.625,523,353.25,576,276,610,394.75,622,308,536,307.5,637,253.625,661,415.75,596.5,328.25,696,349.5,688.5,388.5,666,Eating snacks
68625,320.5,475.5,326.25,461,307.25,465.5,328.75,453.25,275.75,462.5,321.25,505,238.375,523.5,353.25,576,275.5,610,395,622.5,307.75,536,308,636.5,254.125,661,416,596.5,329.5,696.5,351,688,387.25,666,Eating snacks
68626,320.5,475,326.5,461.25,306.75,465.25,331.25,453,275.25,461.5,324.25,504.5,238,524,354.5,577.5,275.5,613,394,623.5,309.75,535.5,313.75,635,255.375,661,416.5,599,325.75,701,351.75,686.5,391,666,Eating snacks
68627,320.5,474.75,326.5,461.25,306.75,465.25,331.25,453,275,461.75,324.25,504.5,238,524,354.5,578,274.25,613.5,394,623.5,309.5,536.5,314,634.5,255.625,660.5,416.5,599,325.25,701,353.5,686.5,389.5,666.5,Eating snacks
68628,320.75,474.75,327,461.25,307,465.25,331.75,453.25,275,461.75,324.25,504.25,237.875,524,354.5,577.5,273,614.5,394,623.5,309.25,537,314,634.5,255.625,661,416.75,599,325.5,701,360.25,687,390,666,Eating snacks
68629,321,474.5,327.25,461.25,307.5,465,332,453,275.25,461.75,324.5,504,238,524,354.5,578,271.5,615,394,623,309.25,539.5,313.75,634.5,255.375,660.5,416.5,599,325.75,701,353.25,687,390,666.5,Eating snacks
68630,321.25,474.75,327.5,461.5,307.75,465.25,332.5,453.5,275.5,462,324.5,504,238,524,355,578,269.75,616.5,394.5,623.5,309.25,542,313.75,635,254.875,661,416.75,599,324,701,358.25,687,390.5,666.5,Eating snacks
68631,321.5,474.5,327.75,461.25,307.75,465,333,453.25,275.75,461.75,324.5,504.75,238.375,523.5,354.5,578,267.75,618,394.5,623.5,309.25,543.5,313.75,635,254.875,661,416.5,599.5,325.5,701,353,687,389.5,666.5,Eating snacks
68632,321.75,474.5,328.25,461.25,308.25,465,333.25,453,276.25,461.5,324.5,504.75,238.375,523,355,578.5,265.25,619.5,394.5,624,310.5,548,313.5,636,254.75,661.5,416.5,599.5,326.25,700,346.25,687,389,666.5,Eating snacks
68633,322.25,474.25,328.5,461,308.5,465,333.75,452.75,276.25,461.75,323,503,238.5,522,354.75,578.5,261.75,620,394.5,624,312,553.5,312.75,635,254,661,416.75,599,322.5,700.5,351,687.5,389.75,667,Eating snacks
68634,322.75,474.25,329,460.75,309,465,334,452.75,276.75,462,324,502.5,238.875,522,354.75,578.5,258,621,394.5,624,313.75,557,312.75,634.5,253.625,661,417,599,322.5,700.5,353.75,687.5,390,666.5,Eating snacks
68635,323.25,474.5,329.5,461.25,309.75,465.25,334.25,453.5,277.25,461.75,325,503.25,239.25,521.5,355,579,254,621.5,394.75,624,316,560.5,313.25,634.5,253.875,660.5,417.5,599.5,326.75,701,359,687.5,386,666,Eating snacks
68636,323.5,474.5,329.5,461.5,310,465.25,334.5,453.25,278,461.5,326.75,504.25,239.75,522,354.5,579,252.125,621,394.5,623.5,319.5,572,314.5,634.5,254.125,660,418,599.5,327.25,701,365,688,385,666,Eating snacks
68637,323.5,474.5,329.5,461.5,310.25,465.25,334.5,453.5,278,461.5,328.5,505.5,239.75,521.5,355.25,583,250.125,620.5,395,623.5,323,579.5,315.25,635,253.625,660,418.25,599.5,323.25,701,382,689,384.5,667,Eating snacks
68638,323.5,474.5,329.5,461.5,310.25,465,334.25,454,278,461.75,328,506,240,521.5,358.25,584.5,249.375,622,396,624,323.5,589.5,315.75,635,253.5,659.5,418.5,599.5,322,700,378.5,689,385.5,668,Eating snacks
68639,323.75,474.25,329.75,461.25,310.5,465,334.5,453.5,278,461.75,327.75,505,240.25,521.5,356,580,248.75,622.5,393.75,622.5,322.5,602,316.5,633,254.5,658,419,600,322,699.5,381.25,688.5,384,668,Eating snacks
68640,323.75,474,329.75,461,310.5,465,334.75,453.25,278.25,461.5,327.75,504.5,240.5,521.5,355.75,575.5,248.75,621,392.25,620,324.5,611.5,316.5,632,254.5,657,419.25,598.5,322.5,699,387.25,688,383.5,665.5,Eating snacks
68641,323.75,474,329.75,461,310.5,465,334.75,453,278.25,461.5,328,505.25,241,521.5,356.25,579,248.75,620,394.25,622,324.5,619,316.25,632,254.5,656.5,419.25,598.5,321.5,699,382.5,689,387,663.5,Eating snacks
68642,323.75,474,329.75,461,310.25,464.75,334.75,453,278.25,461.5,328,505.25,241.25,522,354.5,579,250.375,621,393.75,621,327,630,314.5,631,253,655.5,418.5,599.5,320.75,699,378.75,688,382,665.5,Eating snacks
68643,323.75,474.25,329.75,461,310.25,465,334.5,453,277.75,461.75,328,505.5,241.75,522.5,354.25,579.5,251,620,394.5,622,325.5,643.5,313,629.5,252.375,654,417.5,600,325,695,376.25,687.5,385,667,Eating snacks
68644,323.75,474.25,329.75,461.25,310.25,465.25,334.25,453.25,277.5,461.75,328.25,505,242,523,354,579.5,250.875,622,394,622.5,325.5,651,313.25,629,252.625,653.5,416.75,601.5,330.25,693.5,365,688.5,384,673,Eating snacks
68645,323.75,474.25,329.75,461.25,310.25,465.25,334.25,453,277.5,462,328.5,505,242,523,354.25,580,250.5,624,394,623,325,659,312.75,628,252.125,653,415.75,601,323,696.5,349.5,688,387.25,673,Eating snacks
68646,323.75,474.5,329.5,461.5,310.25,465.5,334,453.5,277.75,462.25,328.25,505.25,241.75,524,354.5,580,250.5,626,394.5,624,326.5,661.5,312.25,629,251.5,654,415.75,600.5,322.5,698,351.75,687.5,386,672.5,Eating snacks
68647,323.75,474.75,329.5,461.75,310.25,465.75,333.75,453.5,277.75,462.5,328.25,505.25,241.375,524,354.5,579.5,251.125,626,394.5,624,328,661.5,312.5,628.5,251.5,653.5,415.75,600.5,319.25,698,354.75,688,390,674,Eating snacks
68648,323.5,475.25,329.5,462,310.25,466.25,333.5,454,277.75,463,328.25,505.25,241.375,524,354.5,579.5,252.125,625,394.5,624,329.75,661,312.5,629,251.25,654,416,600,320,697.5,366.25,687.5,388.75,673.5,Eating snacks
68649,323.25,475.5,329.25,462.5,310,466.5,333.75,454.5,277.5,463.25,328.25,505,241.5,524,354.5,579.5,253.625,624,394.5,624,332,660.5,312.75,629,251.5,654,416.25,600.5,321.5,697,369.75,687.5,388.5,673.5,Eating snacks
68650,323,476,328.75,463.25,309.75,467,333.25,455.25,277.75,463.75,328.25,505,241.875,524.5,354,578.5,254.75,623.5,394,623.5,332.5,660.5,313,628.5,251.875,654.5,416.5,600,322.5,697,384,688,388,674,Eating snacks
68651,322.75,476,328.75,463.25,309.5,467.25,333.25,455.25,277.5,464,328.25,505.25,242.5,524.5,354.5,579,255.25,624,394.25,623.5,333.5,661,312.75,628.5,251.875,654.5,416.5,600,323.25,697,378,688,388.5,674,Eating snacks
68652,322.75,476.5,329,463.5,309.25,467.5,333.75,455.25,277.5,463.75,328.25,505,242.75,525,354.5,579,255.5,625,394.5,624,333.5,662,312.5,628.5,252,655,416.75,600.5,325,698.5,379.25,687,386.5,673,Eating snacks
68653,323,476.5,329,463.5,309.5,467.5,333.5,455,277.75,463.75,328.25,505,243,525,354.5,579,254.875,625,394.5,623.5,333.25,662,312.25,628.5,251.5,655,416.5,600.5,323.5,698,376.75,687,385.75,672,Eating snacks
68654,323,476.5,329,463.5,309.75,467.75,333.5,455,278,464,328.5,505,242.75,525.5,354.5,578.5,254.625,625,394.5,623.5,333.5,661.5,312.5,628.5,251.5,655,416.5,600,323.25,698,384.5,687,384,672,Eating snacks
68655,323,476.5,329,463.5,309.5,467.75,333.5,455.25,277.75,464,328.25,505,243,525,354.5,579,254.375,625,394.5,624,333,661.5,312.5,628,251.75,655,416.75,600.5,324,698,385.75,687,384.75,672,Eating snacks
68656,323,477,329,464,309.5,468,333.75,455.5,277.75,464.25,328.5,505.25,242.75,525,354.5,579,253.625,625,395,624,333,661.5,312.75,628,252,655,416.75,600,323.5,698,384,688,386,672.5,Eating snacks
68657,323,477,329.25,464,309.75,468,333.75,455.5,277.75,464.25,328.5,505,242.75,525,354.5,579,253.5,625,394.5,624,332.5,661.5,312.75,628,251.875,655,416.75,600,322.75,698,385.5,688,386,672.5,Eating snacks
68658,323,477.25,329,464.5,309.75,468.5,333.5,455.5,278,464,328.5,505,242.75,525,354.75,578.5,253.625,625,394.5,623.5,332.5,661.5,312.75,628,251.875,654.5,417,600.5,323.5,698,383,687.5,385,672,Eating snacks
68659,322.75,477.25,329,464.25,309.5,468.25,333.75,455.5,278,464,328.5,505,242.875,525,354.5,578.5,253.25,625,394.5,624,332.25,661,312.75,628,251.875,654.5,417,600,323.5,698,383.5,687.5,386.5,671.5,Eating snacks
68660,323,477.25,329,464.25,309.75,468.25,334,455.75,278.25,464.25,328.75,505,243,525,354.5,579,253.25,625,394.5,624,332.25,661,312.75,628.5,251.875,655,417,600,323.25,697.5,384.5,687.5,386.25,672,Eating snacks
68661,323,477,329.25,464,309.75,468,334.25,455.75,278.25,464.25,328.75,505,243,525,354.75,579,253.375,625.5,394.5,624,332.25,661,312.75,628.5,252,655,416.75,600.5,323.5,697.5,382,687,387,672,Eating snacks
68662,323,476.75,329.25,463.75,309.75,467.75,334.25,455.5,278.25,464,328.5,504.75,243.25,525,354.5,578.5,253.5,625.5,394.75,624,332.25,661,312.75,628.5,252,655,416.75,600.5,327,697,376.5,686.5,385,669.5,Eating snacks
68663,323,476.5,329.25,463.5,309.75,467.25,334,455.5,278,463.75,328.5,505,243,525,354.5,579,253.25,625.5,394.5,624,332.25,661,312.5,628.5,252,654.5,416.5,601,326,697.5,367.5,686.5,386.25,670,Eating snacks
68664,323,476,329,463.25,309.5,467,334,455.5,278,463.75,328.75,505.25,243.25,525,354.5,579,253.125,625.5,394.5,624,332.25,661,312.75,628.5,252,654.5,416.5,600.5,326,697.5,365,687,386.5,670.5,Eating snacks
68665,322.75,476,329,463,309.5,467,334,455.25,278,463.5,328.5,505,243.375,525,354.5,578.5,253.375,625.5,394.5,624,333,661,312.5,628.5,251.875,654.5,416.5,600.5,325.25,697.5,364,687,386.75,671,Eating snacks
68666,322.75,476,329,463,309.25,466.75,334,455,278,463.5,328.5,505,243.25,525,354.5,579,253.375,625.5,394.5,624,333,661,312.5,628.5,251.875,654.5,416.25,600.5,325.25,697,360.25,687,387.5,671,Eating snacks
68667,323,475.75,329,462.75,309.5,466.75,334,454.75,277.75,463.25,328.5,505,243.25,525,354.5,579,253.5,625.5,394,624,333,661,312.5,628.5,252,654,416,600.5,325.25,697,358.25,687,386.75,670.5,Eating snacks
68668,323,475.75,329,462.75,309.5,466.75,334,454.5,277.5,463,328.5,505,243.25,525,354.5,579,253.25,626,394.25,624,332.75,661.5,312.5,628.5,252,654.5,416.5,600.5,325.5,697,365,686.5,385.75,670,Eating snacks
68669,323,475.75,329,462.75,309.5,466.5,334,454.5,277.5,463,328.5,505,243.25,525,354.5,579,253.375,625.5,394,624,332.5,661,312.25,629,251.875,654,415.75,600.5,325.5,697,353,687,387.25,670.5,Eating snacks
68670,323,475.75,329,462.75,309.5,466.5,334,454.5,277.75,463,328.5,505,243.25,524.5,354.25,579,253.25,625,394.25,624,332.5,661,312.5,629,252.125,654.5,416,600.5,326,697,355.5,687,386,670,Eating snacks
68671,323,475.75,329,462.5,309.5,466.5,334,454.5,277.75,462.75,328.5,505.25,243.25,524.5,354.25,579,253.375,625,394,624,332.75,661,312.5,629,252,654,416,600.5,326,697,357,687,386,670,Eating snacks
68672,323,475.75,329.25,462.5,309.75,466.5,334,454.25,277.75,462.75,328.5,505,243.25,524.5,354.5,579,253.25,625,394.25,624,332.75,661.5,312.5,629,252,654.5,416.5,600.5,326.5,697,366.5,687,384.5,670,Eating snacks
68673,323,475.75,329.25,462.5,309.75,466.5,334,454,278,462.5,328.5,505,243.375,524.5,354.25,579,253.25,625,394,624,332.75,661.5,312.75,628.5,252.125,654.5,416.5,600.5,326.5,697,363.5,687,385.5,670,Eating snacks
68674,323.25,475.75,329.25,462.5,309.75,466.5,334,454.25,278,462.5,328.5,505,243.25,524.5,354.5,579,253.375,625,394.25,624,333,661.5,312.5,628.5,251.875,654.5,416.5,600,325.25,697,366.5,687,385.5,671,Eating snacks
68675,323,475.75,329.25,462.5,309.75,466.5,334.25,454.25,278.25,462.5,328.5,505,243.5,524.5,354.5,579,253.5,625,394,624,333,661.5,312.5,628.5,251.875,654,416.25,600,325.5,697.5,364.75,687,385.25,670.5,Eating snacks
68676,323.25,475.5,329.25,462.5,310,466.5,334,454,278.5,462.25,328.25,505,243.5,524.5,354.25,579,253.625,624.5,394,623.5,333,661.5,312.5,628.5,252,654,416.25,600,325.5,697.5,366,687,385,670.5,Eating snacks
68677,323.25,475.5,329.5,462.75,310,466.25,334.5,454.5,278.5,462.25,328.5,505.25,243.5,524,354.25,579,253.625,624.5,394,623.5,333,661.5,312.75,628.5,252,654,416.5,600,325.25,697.5,366,687,385.25,671,Eating snacks
68678,323.25,475.75,329.75,462.75,310,466.25,334.75,454.5,278.25,462.25,328.5,505.5,243.5,524,354.5,579.5,253.5,624.5,394.5,624,333,661.5,312.75,629,251.875,654.5,416.5,600,325.25,697,363.5,687,385.5,671,Eating snacks
